非洲	Africa
Category:恐龍	Categoria:Dinosauri
Category:台北	Categoria:Taipei
Category:啤牌	Categoria:Carte da gioco
Category:郵政	Categoria:Posta
Category:微處理器	Categoria:Microprocessore
Category:小提琴	Categoria:Violino
Category:腸	Categoria:Salsicce
Category:IPhone	Categoria:IPhone
Category:雪糕	Categoria:Gelateria
Category:離子	Categoria:Ioni
Category:氫	Categoria:Idrogeno
Category:User pl	Categoria:Utenti pl
Category:氨基酸	Categoria:Amminoacidi
Category:子彈	Categoria:Cartucce per pistole e fucili
Category:曼谷	Categoria:Bangkok
Category:田徑	Categoria:Atletica leggera
Category:古希臘	Categoria:Antica Grecia
Category:日本樂隊	Categoria:Gruppi musicali giapponesi
Category:英國樂隊	Categoria:Gruppi musicali britannici
Category:香港樂隊	Categoria:Gruppi musicali hongkonghesi
Category:各類樂隊	Categoria:Gruppi musicali per genere
Category:群島	Categoria:Arcipelaghi
Category:哥爾夫球	Categoria:Golf
Category:交通	Categoria:Trasporti
Category:外交	Categoria:Diplomazia
Category:會計	Categoria:Ragioneria
Category:法國大革命	Categoria:Rivoluzione francese
Category:選美	Categoria:Concorsi di bellezza
Category:發展經濟學	Categoria:Economia dello sviluppo
Category:減筆	Categoria:Abbreviazioni
Category:刑	Categoria:Pene
Category:游水	Categoria:Nuoto
Category:自慰	Categoria:Masturbazione
Category:氣候變化	Categoria:Mutamenti climatici
Category:1992年選舉	Categoria:Elezioni del 1992
Category:1957年選舉	Categoria:Elezioni del 1957
Category:2012年選舉	Categoria:Elezioni del 2012
Category:煉金術	Categoria:Alchimia
Category:比賽	Categoria:Competizioni
Category:性行為	Categoria:Pratiche sessuali
Category:收藏	Categoria:Collezionismo
Category:玩具	Categoria:Giocattoli
Category:維基百科聲明	Categoria:Template disclaimer
Category:數學基礎	Categoria:Matematica di base
Category:民俗學	Categoria:Folclore
Category:1000年代	Categoria:Eventi degli anni 1000
Category:1590年代	Categoria:Eventi degli anni 1590
Category:1620年代	Categoria:Eventi degli anni 1620
Category:1600年代	Categoria:Eventi degli anni 1600
Category:1690年代	Categoria:Eventi degli anni 1690
Category:天主教徒	Categoria:Personalità del cattolicesimo
Category:氯化物	Categoria:Cloruri
Category:信仰	Categoria:Forme di credenza
Category:共產主義	Categoria:Comunismo
Category:醣	Categoria:Carboidrati
Category:碳	Categoria:Carbonio
Category:蝙蝠	Categoria:Chirotteri
Category:嗜好	Categoria:Hobby
Category:蛇	Categoria:Serpenti
Category:中國皇帝	Categoria:Imperatori della Cina
Category:漢朝皇帝	Categoria:Imperatori della dinastia Han
Category:醬	Categoria:Salse
Category:超級機械人大戰	Categoria:Super Robot Wars
Category:電視劇	Categoria:Serie televisive
Category:太陽	Categoria:Sole
Category:冥王星	Categoria:Plutone
Category:彗星	Categoria:Comete
Category:金星	Categoria:Venere
Category:迪士尼	Categoria:Disney
Category:庫爾德斯坦	Categoria:Kurdistan
Category:南島語系	Categoria:Lingue austronesiane
Category:邏輯	Categoria:Logica
Category:傳說	Categoria:Leggende
Category:法官	Categoria:Giudici
Category:羣論	Categoria:Teoria dei gruppi
Category:數論	Categoria:Teoria dei numeri
Category:南極洲	Categoria:Antartide
Category:北美洲	Categoria:America settentrionale
Category:歌手	Categoria:Cantanti
Category:拓撲學	Categoria:Topologia
Category:沙漠	Categoria:Deserti
Category:1990年電影	Categoria:Film del 1990
Category:亞洲嘅湖	Categoria:Laghi dell'Asia
Category:湖	Categoria:Laghi
Category:藏區	Categoria:Tibet
Category:中華人民共和國機場	Categoria:Aeroporti della Cina
Category:英國機場	Categoria:Aeroporti del Regno Unito
Category:旗	Categoria:Bandiere
Category:英國嘅旗	Categoria:Bandiere del Regno Unito
Category:律師	Categoria:Avvocati
Category:結他手	Categoria:Chitarristi
Category:俄羅斯運動員	Categoria:Sportivi russi
Category:德國運動員	Categoria:Sportivi tedeschi
Category:塞爾維亞運動員	Categoria:Sportivi serbi
Category:足球員	Categoria:Calciatori
Category:數學家	Categoria:Matematici
Category:鼓手	Categoria:Batteristi
Category:物理學家	Categoria:Fisici
Category:意大利足球會球員	Categoria:Calciatori per club in Italia
Category:荷蘭足球會球員	Categoria:Calciatori per club nei Paesi Bassi
Category:英格蘭足球會球員	Categoria:Calciatori per club in Inghilterra
Category:圍棋手	Categoria:Goisti
Category:乒乓波運動員	Categoria:Tennistavolisti
Category:經濟學家	Categoria:Economisti
Category:羽毛球員	Categoria:Giocatori di badminton
Category:美國太空總署	Categoria:NASA
Template:話明細	Template:Lingua
Category:大洋洲	Categoria:Oceania
Template:VG Requirements	Template:Requisiti videogioco
白蘿蔔	Raphanus sativus var. longipinnatus
Category:台灣城市	Categoria:Città di Taiwan
Category:亞洲城市	Categoria:Città asiatiche
Category:阿根廷城市	Categoria:Centri abitati dell'Argentina
Category:中國城市	Categoria:Città della Cina
Category:非洲城市	Categoria:Città africane
Category:社會群體	Categoria:Raggruppamenti sociali
Category:高達	Categoria:Gundam
Category:咖啡	Categoria:Caffè
Category:1830年代	Categoria:Eventi degli anni 1830
Category:克羅地亞運動員	Categoria:Sportivi croati
Category:運動員	Categoria:Sportivi
Category:職業摔角手	Categoria:Wrestler
Category:鐘錶	Categoria:Orologi
Category:哈佛大學舊生	Categoria:Studenti dell'Università di Harvard
Category:里約熱內盧人	Categoria:Persone legate a Rio de Janeiro
Category:屋企	Categoria:Abitazione
Category:化學反應	Categoria:Reazioni chimiche
Category:民主	Categoria:Democrazia
Category:雕塑	Categoria:Scultura
Category:印尼總統	Categoria:Presidenti dell'Indonesia
Category:韓國總統	Categoria:Presidenti della Corea del Sud
Category:埃及總統	Categoria:Presidenti dell'Egitto
Category:經濟史	Categoria:Storia economica
Category:黑山	Categoria:Montenegro
Category:步槍	Categoria:Fucili
Category:突擊步槍	Categoria:Fucili d'assalto
Category:朝代	Categoria:Famiglie reali
Category:香港導演	Categoria:Registi hongkonghesi
Category:愛華頓球員	Categoria:Calciatori dell'Everton F.C.
Category:韋斯咸球員	Categoria:Calciatori del West Ham United F.C.
Category:曼聯球員	Categoria:Calciatori del Manchester United F.C.
Category:金字塔	Categoria:Piramidi
Category:日本災難	Categoria:Catastrofi in Giappone
Category:GFDL圖像	Categoria:Immagini GFDL
Category:1975年電影	Categoria:Film del 1975
Category:1978年電影	Categoria:Film del 1978
Category:1988年電影	Categoria:Film del 1988
Category:1998年電影	Categoria:Film del 1998
Category:2006年電影	Categoria:Film del 2006
Category:1992年電影	Categoria:Film del 1992
Category:2000年電影	Categoria:Film del 2000
Category:德國電影	Categoria:Cinema tedesco
Category:美國電影	Categoria:Cinema statunitense
Category:中文	Categoria:Lingua cinese
Category:西班牙話	Categoria:Lingua spagnola
Category:非洲地理	Categoria:Geografia dell'Africa
Category:人際關係	Categoria:Relazioni sociali
Category:印度洋	Categoria:Oceano Indiano
Category:澳門	Categoria:Macao
Category:刀	Categoria:Coltelli
Category:穆斯林	Categoria:Personalità dell'Islam
Category:交通工具	Categoria:Mezzi di trasporto
Category:藥	Categoria:Farmaci
Category:Unix	Categoria:Unix
Category:坦克車	Categoria:Carri armati
Category:新南威爾士	Categoria:Nuovo Galles del Sud
Category:美國政府	Categoria:Governo degli Stati Uniti d'America
Category:已經冇咗嘅國	Categoria:Stati scomparsi
Category:阿根廷總統	Categoria:Presidenti dell'Argentina
Template:迪士尼主題公園	Template:Parco divertimenti
紅蘿蔔	Daucus carota
Category:英國世界遺產	Categoria:Patrimoni dell'umanità del Regno Unito
Category:維珍集團	Categoria:Virgin Group
Category:俄羅斯人物楔類	Categoria:Stub - russi
Category:海灣	Categoria:Baie
Category:墨西哥城市	Categoria:Centri abitati del Messico
Category:荷蘭文化	Categoria:Cultura dei Paesi Bassi
Category:德國文化	Categoria:Cultura della Germania
Category:馬來西亞文化	Categoria:Cultura della Malesia
Category:巴西文化	Categoria:Cultura del Brasile
Category:西班牙文化	Categoria:Cultura della Spagna
Category:愛爾蘭文化	Categoria:Cultura dell'Irlanda
Category:英國文化	Categoria:Cultura del Regno Unito
Category:印尼文化	Categoria:Cultura dell'Indonesia
Category:加拿大文化	Categoria:Cultura del Canada
Category:泰國文化	Categoria:Cultura della Thailandia
Category:台灣文化	Categoria:Cultura di Taiwan
Category:漫畫	Categoria:Fumetto
Category:毛厘士城市	Categoria:Centri abitati di Mauritius
Category:莫三鼻給城市	Categoria:Centri abitati del Mozambico
Category:馬耳他城市	Categoria:Centri abitati di Malta
Category:貝寧城市	Categoria:Centri abitati del Benin
Category:越南城市	Categoria:Città del Vietnam
Category:比利時城市	Categoria:Città del Belgio
Category:巴西城市	Categoria:Comuni del Brasile
Category:斯里蘭卡城市	Categoria:Città dello Sri Lanka
Category:西班牙城市	Categoria:Città della Spagna
Category:冰島城市	Categoria:Comuni dell'Islanda
Category:阿富汗城市	Categoria:Città dell'Afghanistan
Category:澳洲城市	Categoria:Città dell'Australia
Category:烏克蘭城市	Categoria:Città dell'Ucraina
Category:意大利城市	Categoria:Città d'Italia
Category:赤道畿內亞城市	Categoria:Centri abitati della Guinea Equatoriale
Category:北韓城市	Categoria:Città della Corea del Nord
Category:泰國城市	Categoria:Città della Thailandia
Category:巴林城市	Categoria:Città del Bahrein
Category:安哥拉城市	Categoria:Centri abitati dell'Angola
Category:澳洲嘅島	Categoria:Isole dell'Australia
Category:肯雅嘅湖	Categoria:Laghi del Kenya
Category:帽	Categoria:Cappelli
Category:民歌歌手	Categoria:Cantanti folk
Category:婚姻	Categoria:Matrimonio
Template:WPBannerMeta	Template:Monitoraggio
Category:蘇格蘭	Categoria:Scozia
Category:朝鮮詩人	Categoria:Poeti coreani
Category:西班牙語言	Categoria:Lingue della Spagna
Category:荷蘭文學	Categoria:Letteratura olandese
Category:中國文藝	Categoria:Arte cinese
Category:法國文藝	Categoria:Arte francese
Category:英國菜	Categoria:Cucina britannica
Category:日本菜	Categoria:Cucina giapponese
Category:中華飲食	Categoria:Cucina cinese
Category:法國菜	Categoria:Cucina francese
列卡度·高拿特	Ricardo Goulart
Category:鄭州	Categoria:Zhengzhou
Category:長沙	Categoria:Changsha
永隆	Provincia di Vinh Long
模組:URL	Modulo:URL
Category:餐廳	Categoria:Locali per la ristorazione
Template:東京都	Template:Tokyo
Category:北愛爾蘭	Categoria:Irlanda del Nord
Portal:商業同經濟	Portale:Economia
Category:俄羅斯楔類	Categoria:Stub - Russia
便利店	Convenience store
Category:寺	Categoria:Templi
Category:丹麥運動員	Categoria:Sportivi danesi
空氣	Aria
Category:銀行	Categoria:Banche
沙之打·列沙維	Sagida al-Rishawi
Wikipedia:維基妹	Wikipedia:Wikipe-tan
Wikipedia:Template documentation	Aiuto:Manuali dei template
Category:日食	Categoria:Eclissi solari
Category:角色扮演遊戲	Categoria:Giochi di ruolo
Category:哈爾濱	Categoria:Harbin
Category:力	Categoria:Forza
Category:印度政區	Categoria:Stati e territori dell'India
Category:亞伯拉罕教	Categoria:Religioni abramitiche
Category:衞星	Categoria:Satelliti naturali
Category:西歐	Categoria:Europa occidentale
Category:南歐	Categoria:Europa meridionale
Category:迪士尼動畫	Categoria:Film d'animazione Disney
Category:數理物理	Categoria:Fisica matematica
紙皮	Cartone ondulato
Category:專輯封面	Categoria:Copertine di album musicali
Category:搖滾樂隊	Categoria:Gruppi musicali rock
Category:音樂劇	Categoria:Musical
Category:歐洲交通	Categoria:Trasporti in Europa
Category:電視楔類	Categoria:Stub - televisione
Category:嚙齒目	Categoria:Roditori
Category:西藏	Categoria:Regione Autonoma del Tibet
Category:能源	Categoria:Fonti energetiche
Template:Superimpose2	Template:Superimpose2
Template:Decadebox	Template:Decennio
Gee	Gee (Girls' Generation)
Category:2008年夏季奧林匹克運動會場館	Categoria:Impianti dei Giochi della XXIX Olimpiade
Template:Timezones	Template:Fusi orari
甲骨文	Scrittura sulle ossa
Category:魚楔類	Categoria:Stub - pesci
Category:嘢食楔類	Categoria:Stub - alimenti
Category:社會楔類	Categoria:Stub - sociologia
Category:紀錄片	Categoria:Film documentari
Category:尼日利亞公司	Categoria:Aziende nigeriane
Category:台灣學校	Categoria:Scuole a Taiwan
Category:比利時公司	Categoria:Aziende belghe
Category:巴西公司	Categoria:Aziende brasiliane
Category:葡萄牙公司	Categoria:Aziende portoghesi
Category:學校	Categoria:Scuole
Category:愛爾蘭機場	Categoria:Aeroporti dell'Irlanda
Category:中國電視劇	Categoria:Serie televisive cinesi
Category:建議搬去維基同享嘅圖像	Categoria:Immagini trasferibili su Commons
Category:自由主義者	Categoria:Libertari
Category:洛陽	Categoria:Luoyang
Category:拉薩	Categoria:Lhasa
Category:健康	Categoria:Salute
Category:反對特定地區或民族嘅情緒	Categoria:Sentimenti antinazionali
Category:鎖	Categoria:Chiusure
Category:鹹片	Categoria:Film pornografici
Template:UGA	Template:UGA
Template:UZB	Template:UZB
Category:德國足球會球員	Categoria:Calciatori per club in Germania
Template:DDR	Template:DDR
Template:WAL	Template:WAL
食晏	Pranzo
Category:馬勒	Categoria:Gustav Mahler
Category:中國戲劇	Categoria:Teatro cinese
Category:台灣政黨	Categoria:Partiti politici taiwanesi
Category:希臘選舉	Categoria:Elezioni in Grecia
Category:大韓民國選舉	Categoria:Elezioni in Corea del Sud
Category:德國選舉	Categoria:Elezioni in Germania
Category:西班牙選舉	Categoria:Elezioni in Spagna
Category:埃及選舉	Categoria:Elezioni in Egitto
Category:日本選舉	Categoria:Elezioni in Giappone
Category:流行音樂	Categoria:Musica pop
Category:中國政黨	Categoria:Partiti politici cinesi
Template:Infobox Korean name	Template:Nomi cinesi giapponesi coreani
Category:英國建築物	Categoria:Architetture del Regno Unito
Template:PD-old	Template:PD-Old-100
Category:南韓嘅橋	Categoria:Ponti della Corea del Sud
Category:香港酒店	Categoria:Alberghi di Hong Kong
Template:網球男單第一	Template:Tennisti al numero 1 del ranking ATP
氧化	Ossidazione
Category:寓言作家	Categoria:Autori di favole
Template:人倫	Template:Relazioni interpersonali
第49屆瑞典國會選舉	Elezioni legislative in Svezia del 2014
Template:Flag	Template:Bandiera
Template:Lang-pl	Template:Polacco
Category:中國足球會球員	Categoria:Calciatori per club in Cina
白色恐怖	Terrore bianco
Category:藝術品	Categoria:Opere d'arte
中國 (搞清楚)	China
Category:貴州城市	Categoria:Città del Guizhou
Category:User pl-0	Categoria:Utenti pl-0
Template:User pl-3	Template:Utente pl-3
殺戮演繹	L'atto di uccidere
Category:已經唔再用嘅貨幣	Categoria:Valute fuori corso
Category:留尼旺	Categoria:Riunione
Category:氮	Categoria:Azoto
Category:科學楔類	Categoria:Stub - scienza
Category:布里斯托城球員	Categoria:Calciatori del Bristol City F.C.
Category:南華球員	Categoria:Calciatori del South China A.A.
Category:寵物小精靈遊戲	Categoria:Videogiochi dei Pokémon
Category:福音派	Categoria:Evangelicalismo
Category:3月26號死	Categoria:Morti il 26 marzo
Portal:數學	Portale:Matematica
Category:血病	Categoria:Malattie dell'apparato ematopoietico e del sangue
Category:生理學	Categoria:Fisiologia
Category:紀元	Categoria:Ere del calendario
高雷門	Timoleone Raimondi
Category:馬來話	Categoria:Lingua malese
Category:數學獎	Categoria:Premi matematici
Category:莎士比亞	Categoria:William Shakespeare
Category:加拉塔沙雷球員	Categoria:Calciatori del Galatasaray S.K.
Category:麥當勞	Categoria:McDonald's
Category:音樂模	Categoria:Template musica
Template:馬來西亞政區	Template:Stati e territori della Malesia
Category:保護模	Categoria:Template di blocco pagine
Category:報紙楔類	Categoria:Stub - quotidiani
Category:寵物小精靈動畫版角色	Categoria:Personaggi dei Pokémon
Category:南京人	Categoria:Nati a Nanchino
Category:英文	Categoria:Lingua inglese
Category:政治人楔類	Categoria:Stub - politici
Category:蘇黎世	Categoria:Zurigo
Category:動物園	Categoria:Giardini zoologici
Template:色明細	Template:Infobox colore
Category:北韓元首	Categoria:Capi di Stato nordcoreani
Category:作曲家	Categoria:Compositori
Category:亞洲國	Categoria:Stati dell'Asia
商販	Venditore ambulante
Category:武漢	Categoria:Wuhan
Category:塞阿拉州人	Categoria:Nati nel Ceará
Template:ArticleHistory	Template:Cronologia valutazioni
Template:最終幻想系列	Template:Final Fantasy
Category:意大利藝術家	Categoria:Artisti italiani
Template:Bond movies	Template:Film James Bond
Template:福岡縣	Template:Fukuoka
Template:Sse	Template:Borsa di Shanghai
Category:維基百科統計	Categoria:Statistiche di Wikipedia
Category:維基百科同儕互評	Categoria:Vaglio
Category:維基百科幽默	Categoria:Scherzi e STUBidaggini
Template:User sc-1	Template:Utente sc-1
Template:User nan-2	Template:Utente zh-min-nan-2
Category:等緊更新嘅頁	Categoria:Aggiornare
Template:User ca-0	Template:Utente ca-0
Template:SLV	Template:SLV
Template:RWA	Template:RWA
Template:REU	Template:REU
Template:MLT	Template:MLT
Category:1892年選舉	Categoria:Elezioni del 1892
Category:1894年選舉	Categoria:Elezioni del 1894
Category:1896年運動	Categoria:Sport nel 1896
Template:老撾文	Template:Lo
Category:1900年運動	Categoria:Sport nel 1900
Template:Lang-sl	Template:Sloveno
Category:1904年選舉	Categoria:Elezioni del 1904
Category:1908年選舉	Categoria:Elezioni del 1908
Category:1908年運動	Categoria:Sport nel 1908
Category:1912年選舉	Categoria:Elezioni del 1912
Category:1915年選舉	Categoria:Elezioni del 1915
Template:Km icon	Template:Km
Template:KEN	Template:KEN
Category:1917年選舉	Categoria:Elezioni del 1917
Template:JAM	Template:JAM
Category:1920年選舉	Categoria:Elezioni del 1920
Category:1924年選舉	Categoria:Elezioni del 1924
Category:1924年運動	Categoria:Sport nel 1924
Portal:政治	Portale:Politica
Category:1930年選舉	Categoria:Elezioni del 1930
Category:俄羅斯總理	Categoria:Primi ministri della Russia
Category:1932年選舉	Categoria:Elezioni del 1932
Category:1935年電影	Categoria:Film del 1935
Category:1936年選舉	Categoria:Elezioni del 1936
Category:1942年選舉	Categoria:Elezioni del 1942
Template:HND	Template:HND
Category:1944年運動	Categoria:Sport nel 1944
Category:1945年選舉	Categoria:Elezioni del 1945
Category:1946年選舉	Categoria:Elezioni del 1946
Category:1948年選舉	Categoria:Elezioni del 1948
Category:1948年運動	Categoria:Sport nel 1948
Category:1949年選舉	Categoria:Elezioni del 1949
Category:1950年選舉	Categoria:Elezioni del 1950
Category:1951年選舉	Categoria:Elezioni del 1951
Category:1951年運動	Categoria:Sport nel 1951
Category:1952年選舉	Categoria:Elezioni del 1952
Category:1953年選舉	Categoria:Elezioni del 1953
Category:1954年運動	Categoria:Sport nel 1954
Category:1955年選舉	Categoria:Elezioni del 1955
Category:1956年選舉	Categoria:Elezioni del 1956
Template:BSpx	Template:BSpx
Category:1958年運動	Categoria:Sport nel 1958
Category:1962年選舉	Categoria:Elezioni del 1962
Category:1962年運動	Categoria:Sport nel 1962
Category:1963年選舉	Categoria:Elezioni del 1963
Category:1964年選舉	Categoria:Elezioni del 1964
Category:1964年運動	Categoria:Sport nel 1964
Category:1966年運動	Categoria:Sport nel 1966
Category:1968年選舉	Categoria:Elezioni del 1968
Category:1970年選舉	Categoria:Elezioni del 1970
Category:1970年運動	Categoria:Sport nel 1970
Category:1971年選舉	Categoria:Elezioni del 1971
Category:1972年選舉	Categoria:Elezioni del 1972
Category:1974年運動	Categoria:Sport nel 1974
Category:1976年選舉	Categoria:Elezioni del 1976
Category:1977年選舉	Categoria:Elezioni del 1977
Category:獴科	Categoria:Erpestidi
Category:1978年運動	Categoria:Sport nel 1978
Category:1979年選舉	Categoria:Elezioni del 1979
Category:1980年選舉	Categoria:Elezioni del 1980
Category:1981年選舉	Categoria:Elezioni del 1981
Category:1982年選舉	Categoria:Elezioni del 1982
Category:1982年運動	Categoria:Sport nel 1982
Category:1983年選舉	Categoria:Elezioni del 1983
Category:1984年運動	Categoria:Sport nel 1984
Category:1985年選舉	Categoria:Elezioni del 1985
Category:1986年選舉	Categoria:Elezioni del 1986
Category:1986年運動	Categoria:Sport nel 1986
Category:1987年選舉	Categoria:Elezioni del 1987
Category:1989年選舉	Categoria:Elezioni del 1989
Category:1990年選舉	Categoria:Elezioni del 1990
Category:1991年選舉	Categoria:Elezioni del 1991
Category:1993年選舉	Categoria:Elezioni del 1993
Category:1994年選舉	Categoria:Elezioni del 1994
Category:1997年選舉	Categoria:Elezioni del 1997
Category:1998年選舉	Categoria:Elezioni del 1998
Category:1998年運動	Categoria:Sport nel 1998
Category:1999年選舉	Categoria:Elezioni del 1999
Category:視覺系音樂家	Categoria:Musicisti visual kei
Category:2004年運動	Categoria:Sport nel 2004
Category:維基百科機械人	Categoria:Gestione bot
Category:2006年運動	Categoria:Sport nel 2006
風褸	Giacca a vento
Category:2009年運動	Categoria:Sport nel 2009
Category:2010年運動	Categoria:Sport nel 2010
Category:醋	Categoria:Aceto
Category:2012年運動	Categoria:Sport nel 2012
Category:2014年冬季奧林匹克運動會	Categoria:XXII Giochi olimpici invernali
Category:2015年選舉	Categoria:Elezioni del 2015
Category:2017年運動	Categoria:Sport nel 2017
Category:2018年運動	Categoria:Sport nel 2018
Category:2026年	Categoria:Eventi del 2026
Category:2027年	Categoria:Eventi del 2027
Category:2030年	Categoria:Eventi del 2030
Portal:地球科學	Portale:Scienze della Terra
Category:瀋陽	Categoria:Shenyang
Category:摩納哥球員	Categoria:Calciatori dell'A.S. Monaco F.C.
Category:邏輯謬論	Categoria:Fallacie
Category:交通明細模	Categoria:Template sinottici - Trasporti
Category:錒系元素	Categoria:Attinidi
Category:代數幾何	Categoria:Geometria algebrica
Category:代數	Categoria:Algebra
Category:生物鹼	Categoria:Alcaloidi
Category:牛津大學舊生	Categoria:Studenti dell'Università di Oxford
Category:美國漫畫	Categoria:Fumetti statunitensi
Category:美國人物楔類	Categoria:Stub - statunitensi
Category:古埃及人	Categoria:Personalità egizie
Category:加拿大嘅大學	Categoria:Università in Canada
Category:蟻	Categoria:Formicidae
Category:魁北克	Categoria:Québec
Category:倫敦地方	Categoria:Distretti di Londra
Category:公園	Categoria:Parchi
Category:西洋拳	Categoria:Pugilato
Category:犯罪組織	Categoria:Organizzazioni criminali
Category:表演藝術	Categoria:Arti performative
Category:標誌	Categoria:Immagini logo
Category:人工島	Categoria:Isole artificiali
Category:旋花科	Categoria:Convolvulaceae
Category:暗殺者	Categoria:Assassini
Category:足球組織	Categoria:Federazioni calcistiche
Category:凌日	Categoria:Transiti astronomici
Category:雅典	Categoria:Atene
Category:奧克蘭	Categoria:Auckland
Category:中國共產黨	Categoria:Partito Comunista Cinese
Category:BDSM	Categoria:BDSM
Category:樹蛙	Categoria:Rhacophoridae
Category:波羅的海國家	Categoria:Paesi Baltici
Category:寶雞	Categoria:Baoji
Category:籃球員楔類	Categoria:Stub - cestisti
Category:沖涼房	Categoria:Bagno
Category:蝙蝠俠	Categoria:Batman
Category:熊科	Categoria:Ursidi
Category:生物化學家	Categoria:Biochimici
Category:唐人街	Categoria:Chinatown nel mondo
Template:User committed identity	Template:Certificazione identità
Category:鹹書	Categoria:Riviste pornografiche
Template:華倫西亞足球會	Template:Calcio Valencia rosa
Template:AMD 處理器	Template:Processori AMD
Category:小保加球員	Categoria:Calciatori del C.A. Boca Juniors
Category:書楔類	Categoria:Stub - opere letterarie
Category:波士頓	Categoria:Boston
Category:波士頓大學	Categoria:Boston University
Category:植物園	Categoria:Orti botanici
Category:樽	Categoria:Bottiglie
Category:巴西法官	Categoria:Magistrati brasiliani
Category:巴西法學家	Categoria:Giuristi brasiliani
Category:巴西法律界人士	Categoria:Avvocati brasiliani
Category:韓國總理	Categoria:Primi ministri della Corea del Sud
Category:巴西人物楔類	Categoria:Stub - brasiliani
Category:橋	Categoria:Ponti
Category:英國人物楔類	Categoria:Stub - britannici
Category:青銅像	Categoria:Sculture bronzee
Category:青銅時代	Categoria:Età del bronzo
Category:佛經	Categoria:Testi sacri buddhisti
Category:北京建築	Categoria:Architetture di Pechino
Category:廣州建築	Categoria:Architetture di Canton
Category:松樹	Categoria:Pinaceae
Category:香港建築物	Categoria:Architetture di Hong Kong
Category:巴士生產商	Categoria:Costruttori di autobus
Category:巴士	Categoria:Autovie
Category:粵語流行曲	Categoria:Cantopop
Category:碳化物	Categoria:Carburi
Template:ColBreak	Template:Colonne
Category:棋楔類	Categoria:Stub - scacchi
Category:雞	Categoria:Polli
Category:達賴喇嘛	Categoria:Dalai Lama
Category:大連	Categoria:Dalian
Category:大連實德球員	Categoria:Calciatori del Dalian Shide F.C.
Category:達拉斯	Categoria:Dallas
Category:中國舞者	Categoria:Danzatori cinesi
Category:德國人物楔類	Categoria:Stub - tedeschi
Category:北美洲島	Categoria:Isole dell'America settentrionale
Category:版權模	Categoria:Template copyright voci
Category:重慶	Categoria:Chongqing
Category:廣東城市	Categoria:Città del Guangdong
Category:黑龍江城市	Categoria:Città dell'Heilongjiang
Category:河南城市	Categoria:Città dell'Henan
Category:湖北城市	Categoria:Città dello Hubei
Category:湖南城市	Categoria:Città dello Hunan
Category:江蘇城市	Categoria:Città del Jiangsu
Category:數碼電視	Categoria:Televisione digitale
Category:寧夏城市	Categoria:Città del Ningxia
Category:山東城市	Categoria:Città dello Shandong
Category:山西城市	Categoria:Città dello Shanxi
行話	Terminologia
Category:異見人士	Categoria:Dissidenti
Category:日本嘅郡	Categoria:Distretti del Giappone
Category:多啦A夢	Categoria:Doraemon
Category:喜劇	Categoria:Commedia
Category:打仗	Categoria:Guerra
Category:矮行星	Categoria:Pianeti nani
Category:地震	Categoria:Terremoti
Category:中國地震	Categoria:Terremoti in Cina
Category:日本地震	Categoria:Terremoti in Giappone
Category:交換代數	Categoria:Algebra commutativa
Category:果仁	Categoria:Noci e semi oleaginosi
Category:教育楔類	Categoria:Stub - istruzione
Category:電腦硬體	Categoria:Hardware
Category:印尼選舉	Categoria:Elezioni in Indonesia
Category:斯里蘭卡選舉	Categoria:Elezioni in Sri Lanka
Category:瑞典選舉	Categoria:Elezioni in Svezia
Category:瑞士選舉	Categoria:Elezioni in Svizzera
Category:能量	Categoria:Energia
Category:英文名	Categoria:Prenomi inglesi
Template:武器明細表	Template:Infobox arma
Category:版權法	Categoria:Diritto d'autore
Category:環境	Categoria:Ambiente
Category:鬩神星	Categoria:Eris
Category:散文作家	Categoria:Saggisti
Category:歐洲足球先生	Categoria:Vincitori del Pallone d'oro
Category:被處決者	Categoria:Persone giustiziate
Category:拜仁慕尼黑	Categoria:F.C. Bayern München
Category:波爾多球員	Categoria:Calciatori del F.C. Girondins de Bordeaux
Category:FIFA世界盃	Categoria:Campionati mondiali di calcio
Category:世界足球先生	Categoria:Vincitori del FIFA World Player of the Year
Category:家族	Categoria:Famiglie
Category:扇	Categoria:Ventilatori
Category:維基媒體持有版權	Categoria:Copyright di Wikimedia
Category:最終幻想	Categoria:Final Fantasy
Category:金融危機	Categoria:Crisi economiche
Category:民歌組合	Categoria:Gruppi musicali folk
Category:中國足球球會	Categoria:Società calcistiche cinesi
Category:香港足球球會	Categoria:Società calcistiche di Hong Kong
Category:南韓足球	Categoria:Calcio in Corea del Sud
Category:阿根廷足球會球員	Categoria:Calciatori per club in Argentina
Category:巴西足球會球員	Categoria:Calciatori per club in Brasile
Category:法國足球會球員	Categoria:Calciatori per club in Francia
Category:香港球會足球員	Categoria:Calciatori per club a Hong Kong
Category:土耳其足球會球員	Categoria:Calciatori per club in Turchia
Category:森林	Categoria:Foreste
Category:佛山	Categoria:Foshan
Category:東法蘭克國王	Categoria:Re dei Franchi
Category:法屬波利尼西亞	Categoria:Polinesia francese
Category:法國共和曆	Categoria:Calendario rivoluzionario francese
Category:法國甜品	Categoria:Dolci francesi
Category:法文	Categoria:Lingua francese
Category:法國人物楔類	Categoria:Stub - francesi
Category:高速公路	Categoria:Autostrade
Category:撫順	Categoria:Fushun
Template:Wikidata	Template:Wikidata
Category:意大利人物楔類	Categoria:Stub - italiani
