Afrika	Africa
Kategorija:Naturalisti Brittaniċi	Categoria:Naturalisti britannici
Kategorija:Mużiċisti Żvizzeri	Categoria:Musicisti svizzeri
Kategorija:Mużiċisti Armeni	Categoria:Musicisti armeni
Kategorija:Mużiċisti Ażerbajġani	Categoria:Musicisti azeri
Kategorija:Mużiċisti Iżraeljani	Categoria:Musicisti israeliani
Kategorija:Ġeoloġi Brittaniċi	Categoria:Geologi britannici
Kategorija:Futbolers Ganiżi	Categoria:Calciatori ghanesi
Kategorija:1727	Categoria:Eventi del 1727
Kategorija:1744	Categoria:Eventi del 1744
Kategorija:1808	Categoria:Eventi del 1808
Kategorija:1824	Categoria:Eventi del 1824
Kategorija:Mietu fl-1835	Categoria:Morti nel 1835
Kategorija:Mietu fl-1868	Categoria:Morti nel 1868
Kategorija:Mietu fl-1888	Categoria:Morti nel 1888
Kategorija:Mietu fl-1933	Categoria:Morti nel 1933
Kategorija:Mietu fl-1961	Categoria:Morti nel 1961
Kategorija:1968	Categoria:Eventi del 1968
Kategorija:Futbol fir-Russja	Categoria:Calcio in Russia
Kategorija:Futbol fl-Ekwador	Categoria:Calcio in Ecuador
Kategorija:Futbol fl-Eġittu	Categoria:Calcio in Egitto
Kategorija:Kantanti Torok	Categoria:Cantanti turchi
Kategorija:Plejers ta' FC Spartak Moscow	Categoria:Calciatori del F.K. Spartak Moskva
Kategorija:Futbol fl-Andorra	Categoria:Calcio in Andorra
Kategorija:Nies Maltin	Categoria:Maltesi
Kategorija:Matematiċi Brittaniċi	Categoria:Matematici britannici
Kategorija:Mużiċisti Belġjani	Categoria:Musicisti belgi
Kategorija:Futbolers Gambjani	Categoria:Calciatori gambiani
Kategorija:Futbolers Griegi	Categoria:Calciatori greci
Kategorija:Futbolers Sud-Afrikani	Categoria:Calciatori sudafricani
Kategorija:Futbolers Litwani	Categoria:Calciatori lituani
Kategorija:Futbolers Maċedoni	Categoria:Calciatori macedoni
Kategorija:Futbolers Maltin	Categoria:Calciatori maltesi
Kategorija:Futbolers Senegaliżi	Categoria:Calciatori senegalesi
Kategorija:Futbolers Iżlandiżi	Categoria:Calciatori islandesi
Kategorija:Futbolers Iżraeljani	Categoria:Calciatori israeliani
Kategorija:Futbolers Kamerunjani	Categoria:Calciatori camerunesi
Kategorija:1817	Categoria:Eventi del 1817
Kategorija:1898	Categoria:Eventi del 1898
Kategorija:1998	Categoria:Eventi del 1998
Kategorija:Libanu	Categoria:Libano
Kategorija:Mietu fis-seklu 15	Categoria:Morti nel XV secolo
Kategorija:Kantanti Ġermaniżi	Categoria:Cantanti tedeschi
Kategorija:Kantanti Belġjani	Categoria:Cantanti belgi
Kategorija:Mużiċisti Iżlandiżi	Categoria:Musicisti islandesi
Kategorija:Kompożituri Irlandiżi	Categoria:Compositori irlandesi
Kategorija:Futbolers Messikani	Categoria:Calciatori messicani
Kategorija:2003	Categoria:Eventi del 2003
Kategorija:Mietu fis-seklu 14	Categoria:Morti nel XIV secolo
Kategorija:Futbol fid-Danimarka	Categoria:Calcio in Danimarca
Kategorija:Xjenzati Brittaniċi	Categoria:Scienziati britannici
Kategorija:Mudelli tal-klabbs tal-futbol Taljani	Categoria:Rose delle squadre di calcio - Italia
Kategorija:Mudelli ta' tħassir	Categoria:Template di cancellazione
Kategorija:1971	Categoria:Eventi del 1971
Kategorija:Mietu fis-seklu 13	Categoria:Morti nel XIII secolo
Kategorija:Mudelli kkumplikati	Categoria:Template complessi
Kategorija:Abbozzi tal-politika	Categoria:Stub - politica
Kategorija:Abbozzi tal-astronomija	Categoria:Stub - astronomia
Kategorija:Abbozzi tal-istorja	Categoria:Stub - storia
Kategorija:Abbozzi tal-arti	Categoria:Stub - arte
Kategorija:Abbozzi tar-reliġjon	Categoria:Stub - religione
Mudell:Utent de-4	Template:Utente de-4
Kategorija:Abbozzi tat-teknoloġija	Categoria:Stub - tecnologia
Kategorija:Abbozzi tal-ekonomija	Categoria:Stub - economia
Kategorija:Futbol Asjatiku	Categoria:Calcio in Asia
Kategorija:Futbol fl-Afrika	Categoria:Calcio in Africa
Kategorija:Plejers ta' PSV Eindhoven	Categoria:Calciatori del Philips Sport Vereniging
Kategorija:Plejers ta' Aston Villa FC	Categoria:Calciatori dell'Aston Villa F.C.
Kategorija:Plejers ta' CA Osasuna	Categoria:Calciatori del C.A. Osasuna
Kategorija:Plejers ta' AFC Ajax	Categoria:Calciatori dell'A.F.C. Ajax
Kategorija:Plejers ta' MSV Duisburg	Categoria:Calciatori del M.S.V. Duisburg
Kategorija:Plejers ta' Empoli FC	Categoria:Calciatori dell'Empoli F.C.
Kategorija:Plejers ta' Eintracht Braunschweig	Categoria:Calciatori del Braunschweiger T.S.V. Eintracht 1895
Kategorija:Futbolers fil-Bulgarija skont il-klabb	Categoria:Calciatori per club in Bulgaria
Kategorija:Plejers ta' Red Star Belgrade	Categoria:Calciatori del F.K. Crvena zvezda
Kategorija:Plejers ta' FC Basel	Categoria:Calciatori del F.C. Basel 1893
Kategorija:Plejers ta' Bayer 04 Leverkusen	Categoria:Calciatori del Bayer 04 Leverkusen Fußball
Kategorija:Plejers ta' Birmingham City FC	Categoria:Calciatori del Birmingham City F.C.
Kategorija:Plejers ta' Blackburn Rovers FC	Categoria:Calciatori del Blackburn Rovers F.C.
Kategorija:Plejers ta' VfL Bochum	Categoria:Calciatori del V.f.L. Bochum 1848
Kategorija:Plejers ta' Portsmouth FC	Categoria:Calciatori del Portsmouth F.C.
Kategorija:Plejers ta' Borussia Dortmund	Categoria:Calciatori del B.V. Borussia 09 Dortmund
Kategorija:Plejers ta' Bolton Wanderers FC	Categoria:Calciatori del Bolton Wanderers F.C.
Kategorija:Plejers ta' Piacenza Calcio	Categoria:Calciatori del Piacenza Calcio 1919
Kategorija:Plejers ta' Charlton Athletic FC	Categoria:Calciatori del Charlton Athletic F.C.
Kategorija:Plejers ta' Torino FC	Categoria:Calciatori del Torino F.C.
Kategorija:Plejers ta' Genoa CFC	Categoria:Calciatori del Genoa C.F.C.
Kategorija:Plejers ta' FC Dynamo Moscow	Categoria:Calciatori del F.K. Dinamo Moskva
Kategorija:Plejers ta' Stade de Reims	Categoria:Calciatori dello Stade de Reims
Kategorija:Plejers ta' Racing de Santander	Categoria:Calciatori del Real Racing Club de Santander
Kategorija:Plejers ta' Real Valladolid	Categoria:Calciatori del Real Valladolid C.F.
Kategorija:Plejers ta' R. Charleroi SC	Categoria:Calciatori del R. Charleroi S.C.
Kategorija:Plejers ta' Sporting de Gijón	Categoria:Calciatori del Real Sporting de Gijón
Kategorija:Plejers ta' Real Sociedad	Categoria:Calciatori della Real Sociedad de Fútbol
Kategorija:Plejers ta' RCD Mallorca	Categoria:Calciatori del R.C.D. Mallorca
Kategorija:Plejers ta' Recreativo de Huelva	Categoria:Calciatori del Real Club Recreativo de Huelva
Kategorija:Plejers ta' FC Zürich	Categoria:Calciatori del F.C. Zürich
Kategorija:Plejers ta' UC Sampdoria	Categoria:Calciatori dell'U.C. Sampdoria
Kategorija:Plejers ta' Santos Futebol Clube	Categoria:Calciatori del Santos F.C.
Kategorija:Plejers ta' São Paulo Futebol Clube	Categoria:Calciatori del São Paulo F.C.
Kategorija:Plejers ta' Sporting Clube de Portugal	Categoria:Calciatori dello Sporting Clube de Portugal
Kategorija:Plejers ta' Stoke City FC	Categoria:Calciatori dello Stoke City F.C.
Kategorija:Plejers ta' Sunderland AFC	Categoria:Calciatori del Sunderland A.F.C.
Kategorija:Plejers ta' VfB Stuttgart	Categoria:Calciatori del V.f.B. Stuttgart 1893
Kategorija:Plejers ta' Sheffield Wednesday FC	Categoria:Calciatori dello Sheffield Wednesday F.C.
Kategorija:Plejers ta' Sheffield United FC	Categoria:Calciatori dello Sheffield United F.C.
Kategorija:Plejers ta' Grêmio Foot-Ball Porto Alegrense	Categoria:Calciatori del Grêmio F.B.P.A.
Kategorija:Plejers ta' KAA Gent	Categoria:Calciatori del K.A.A. Gent
Kategorija:Plejers ta' Fluminense Football Club	Categoria:Calciatori del Fluminense F.C.
Kategorija:Plejers ta' Fulham FC	Categoria:Calciatori del Fulham F.C.
Kategorija:Plejers ta' FC Carl Zeiss Jena	Categoria:Calciatori del F.C. Carl Zeiss Jena
Kategorija:Plejers ta' Cagliari Calcio	Categoria:Calciatori del Cagliari Calcio
Kategorija:Plejers ta' AS Cannes	Categoria:Calciatori dell'A.S. Cannes
Kategorija:Plejers ta' 1. FC Kaiserslautern	Categoria:Calciatori dell'1. F.C. Kaiserslautern
Kategorija:Futbolers fi Spanja skont il-klabb	Categoria:Calciatori per club in Spagna
Kategorija:Futbolers fl-Iskozja skont il-klabb	Categoria:Calciatori per club in Scozia
Kategorija:Futbolers fil-Portugall skont il-klabb	Categoria:Calciatori per club in Portogallo
Kategorija:Futbolers fl-Ungerija skont il-klabb	Categoria:Calciatori per club in Ungheria
Kategorija:Futbolers fir-Russja skont il-klabb	Categoria:Calciatori per club in Russia
Kategorija:Futbolers fir-Rumanija skont il-klabb	Categoria:Calciatori per club in Romania
Kategorija:Plejers ta' Cruzeiro Esporte Clube	Categoria:Calciatori del Cruzeiro E.C.
Kategorija:Plejers ta' Queens Park Rangers FC	Categoria:Calciatori del Queens Park Rangers F.C.
Kategorija:Imwiet skont is-sena	Categoria:Morti per anno
Kategorija:Plejers ta' Calcio Lecco 1912	Categoria:Calciatori del Calcio Lecco 1912
Kategorija:Plejers ta' US Lecce	Categoria:Calciatori dell'U.S. Lecce
Kategorija:San Marino	Categoria:San Marino
Kategorija:Liechtenstein	Categoria:Liechtenstein
Kategorija:Andorra	Categoria:Andorra
Kategorija:Serbja	Categoria:Serbia
Kategorija:Albanija	Categoria:Albania
Kategorija:Pajjiżi tal-Oċeanja	Categoria:Stati dell'Oceania
Kategorija:Pajjiżi tal-Amerika ta' Fuq	Categoria:Stati dell'America settentrionale
Kategorija:Klabbs tal-futbol Litwani	Categoria:Società calcistiche lituane
Kategorija:Plejers ta' Modena FC	Categoria:Calciatori del Modena F.C.
Kategorija:Plejers ta' AC Monza Brianza 1912	Categoria:Calciatori dell'A.C. Monza Brianza 1912
Kategorija:Plejers ta' SSC Napoli	Categoria:Calciatori della S.S.C. Napoli
Kategorija:Plejers ta' Calcio Padova	Categoria:Calciatori della S.S.D. Biancoscudati Padova
Kategorija:Plejers ta' Perugia Calcio	Categoria:Calciatori dell'A.C. Perugia Calcio
Kategorija:Plejers ta' Burnley FC	Categoria:Calciatori del Burnley F.C.
Kategorija:Plejers ta' Getafe CF	Categoria:Calciatori del Getafe C.F.
Kategorija:Plejers ta' Swansea City AFC	Categoria:Calciatori dello Swansea City A.F.C.
Kategorija:Plejers ta' Villarreal CF	Categoria:Calciatori del Villarreal C.F.
Kategorija:Plejers ta' Málaga CF	Categoria:Calciatori del Málaga C.F.
Kategorija:Plejers ta' Watford FC	Categoria:Calciatori del Watford F.C.
Kategorija:Plejers ta' Novara Calcio	Categoria:Calciatori del Novara Calcio
Kategorija:Plejers ta' Newcastle United FC	Categoria:Calciatori del Newcastle United F.C.
Kategorija:Plejers ta' Hannover 96	Categoria:Calciatori dello Hannoverscher S.V. 1896
Kategorija:Plejers ta' Huddersfield Town FC	Categoria:Calciatori dello Huddersfield Town F.C.
Kategorija:Plejers ta' Hertha BSC	Categoria:Calciatori dello Hertha B.S.C.
Kategorija:Plejers ta' Hellas Verona FC	Categoria:Calciatori dell'Hellas Verona F.C.
Kategorija:Plejers ta' Wolverhampton Wanderers FC	Categoria:Calciatori del Wolverhampton Wanderers F.C.
Kategorija:Plejers ta' Wigan Athletic FC	Categoria:Calciatori del Wigan Athletic F.C.
Kategorija:Plejers ta' West Bromwich Albion FC	Categoria:Calciatori del West Bromwich Albion F.C.
Kategorija:Rebbieħa tal-Festival tal-Eurovision	Categoria:Vincitori dell'Eurovision Song Contest
Kategorija:Referis tal-futbol Ingliżi	Categoria:Arbitri di calcio inglesi
Kategorija:Referis tal-futbol Taljani	Categoria:Arbitri di calcio italiani
Kategorija:Plejers ta' FC Barcelona	Categoria:Calciatori del F.C. Barcelona
Kategorija:Plejers ta' Valencia CF	Categoria:Calciatori del Valencia C.F.
Kategorija:Plejers ta' Liverpool FC	Categoria:Calciatori del Liverpool F.C.
Kategorija:Plejers ta' FC Bayern Munich	Categoria:Calciatori del F.C. Bayern München
Kategorija:Plejers ta' Manchester City FC	Categoria:Calciatori del Manchester City F.C.
Kategorija:Plejers ta' Atlético Madrid	Categoria:Calciatori del Club Atlético de Madrid
Kategorija:Plejers ta' Arsenal FC	Categoria:Calciatori dell'Arsenal F.C.
Kategorija:Plejers ta' FC Porto	Categoria:Calciatori del F.C. Porto
Kategorija:Plejers ta' AS Roma	Categoria:Calciatori dell'A.S. Roma
Kategorija:Kampjonati tal-futbol nazzjonali	Categoria:Campionati di calcio
Kategorija:Timijiet nazzjonali tal-futbol	Categoria:Nazionali di calcio
Kategorija:Immaġini b'xejn	Categoria:Immagini con licenza libera
Kategorija:Reġjuni tal-Ewropa	Categoria:Regioni d'Europa
Kategorija:Vulkani tal-Italja	Categoria:Vulcani d'Italia
Kategorija:Oċeani	Categoria:Oceani
Kategorija:Antropoloġija	Categoria:Antropologia
Kategorija:Kowċis ta' Cercle Brugge KSV	Categoria:Allenatori del Cercle Brugge K.S.V.
Kategorija:Bliet tal-Veneżwela	Categoria:Città del Venezuela
Mudell:Tim ta' Inter Milan	Template:Calcio Inter rosa
Kategorija:Kowċis fil-Belġju skont il-klabb	Categoria:Allenatori di calcio per club in Belgio
Kategorija:Chelsea FC	Categoria:Chelsea F.C.
Kategorija:Arsenal FC	Categoria:Arsenal F.C.
Kategorija:Liverpool FC	Categoria:Liverpool F.C.
Kategorija:Inter Milan	Categoria:F.C. Internazionale Milano
Kategorija:Manchester United FC	Categoria:Manchester United F.C.
Kategorija:AC Milan	Categoria:A.C. Milan
Kategorija:Blackburn Rovers FC	Categoria:Blackburn Rovers F.C.
Kategorija:Klabbs tal-futbol Olandiżi	Categoria:Società calcistiche olandesi
Kategorija:Lagomorpha	Categoria:Lagomorfi
Kategorija:Proboscidea	Categoria:Proboscidati
Kategorija:Kantanti Albaniżi	Categoria:Cantanti albanesi
Kategorija:Kantanti Rumeni	Categoria:Cantanti rumeni
Kategorija:Kontestanti fil-Festival tal-Eurovision	Categoria:Partecipanti all'Eurovision Song Contest
Kategorija:Pajjiżi tal-Amerika t'Isfel	Categoria:Stati dell'America meridionale
Kategorija:Abbozzi tal-isport	Categoria:Stub - sport
Kategorija:Timijiet nazzjonali tal-futbol Ażjatiċi	Categoria:Nazionali di calcio asiatiche
Kategorija:Timijiet nazzjonali tal-futbol Afrikani	Categoria:Nazionali di calcio africane
Kategorija:Timijiet nazzjonali li m'għadhomx jeżistu	Categoria:Nazionali di calcio scomparse
Kategorija:Plejers ta' FC Vaslui	Categoria:Calciatori del F.C. Vaslui
Kategorija:Staġuni tal-UEFA Champions League	Categoria:Edizioni della UEFA Champions League
Kategorija:Klabbs tal-futbol tal-Andorra	Categoria:Società calcistiche andorrane
Kategorija:Analisi matematika	Categoria:Analisi matematica
Kategorija:Mitoloġija Griega	Categoria:Mitologia greca
Kategorija:Bliet kapitali	Categoria:Capitali di stato
Kategorija:Avvenimenti	Categoria:Eventi
Kategorija:HIV/AIDS	Categoria:HIV/AIDS
Kategorija:Tazza Ażjatika tal-Futbol	Categoria:Coppa delle nazioni asiatiche
Kategorija:Mudelli tal-vetrina tal-Wikipedija	Categoria:Template vetrina
Kategorija:Filatelija	Categoria:Filatelia
Kategorija:Arkeoloġija	Categoria:Archeologia
Kategorija:Astroloġija	Categoria:Astrologia
Kategorija:Logħob Olimpiku tas-sajf 2008	Categoria:Giochi della XXIX Olimpiade
Kategorija:Ho Chi Minh (belt)	Categoria:Ho Chi Minh (città)
Kategorija:Posta	Categoria:Posta
Kategorija:Utenti pl	Categoria:Utenti pl
Kategorija:Trasport	Categoria:Trasporti
Kategorija:Ir-Rivoluzzjoni Franċiża	Categoria:Rivoluzione francese
Kategorija:Żfin	Categoria:Danza
Kategorija:Sports tat-timijiet	Categoria:Sport di squadra
Kategorija:Ċaħdiet tal-Wikipedija	Categoria:Template disclaimer
Kategorija:Teorija tal-grafi	Categoria:Teoria dei grafi
Kategorija:Teorija tan-numri	Categoria:Teoria dei numeri
Kategorija:Kantanti	Categoria:Cantanti
Kategorija:Futbolers	Categoria:Calciatori
Kategorija:Matematiċi	Categoria:Matematici
Kategorija:Futbolers fl-Italja skont il-klabb	Categoria:Calciatori per club in Italia
Kategorija:Futbolers fl-Olanda skont il-klabb	Categoria:Calciatori per club nei Paesi Bassi
Kategorija:Futbolers fl-Ingilterra skont il-klabb	Categoria:Calciatori per club in Inghilterra
Kategorija:Futbolers skont il-klabb	Categoria:Calciatori per club
Mudell:Tazza tad-Dinja tal-Klabbs Rawnd 6	Template:Torneo Coppa del mondo per club FIFA 05-06
Kategorija:Presidenti tal-Italja	Categoria:Presidenti della Repubblica Italiana
Kategorija:Kompetizzjonijiet tal-futbol fil-Ġermanja	Categoria:Competizioni calcistiche tedesche
Kategorija:Sportivi	Categoria:Sportivi
Kategorija:Dermoptera	Categoria:Dermotteri
Kategorija:Skultura	Categoria:Scultura
Kategorija:Montenegro	Categoria:Montenegro
Kategorija:Plejers ta' Everton FC	Categoria:Calciatori dell'Everton F.C.
Kategorija:Plejers ta' West Ham United FC	Categoria:Calciatori del West Ham United F.C.
Kategorija:Plejers ta' Manchester United FC	Categoria:Calciatori del Manchester United F.C.
Kategorija:Kampjonati Ewropej tal-Futbol 2008	Categoria:Campionato europeo di calcio 2008
Kategorija:Ewropa tat-Tramuntana	Categoria:Europa settentrionale
Mudell:Utent ga-1	Template:Utente ga-1
Mudell:G14	Template:G-14
Kategorija:Kultura tal-Veneżwela	Categoria:Cultura del Venezuela
Kategorija:Bliet ta' Malta	Categoria:Centri abitati di Malta
Kategorija:Bliet tal-Vjetnam	Categoria:Città del Vietnam
Għajnuna:Sintassi	Aiuto:Wikitesto
Kategorija:Partiti politiċi ta' Malta	Categoria:Partiti politici maltesi
Kategorija:Plejers ta' Djurgårdens IF Fotboll	Categoria:Calciatori del Djurgårdens I.F. Fotboll
Kategorija:Plejers ta' PFC Beroe Stara Zagora	Categoria:Calciatori del P.F.K. Beroe
Roberta Metsola Tedesco Triccas	Roberta Metsola Tedesco Triccas
Kategorija:Belt Valletta	Categoria:La Valletta
Saviour Darmanin	Saviour Darmanin
Kategorija:Kittieba Maltin	Categoria:Scrittori maltesi
Kategorija:Ewropa tal-Punent	Categoria:Europa occidentale
Kategorija:Ewropa tan-Nofsinhar	Categoria:Europa meridionale
Ryan Scicluna	Ryan Scicluna
Zach Muscat	Zach Muscat
Kategorija:Mużiċisti Albaniżi	Categoria:Musicisti albanesi
Kategorija:Storja tal-matematika	Categoria:Storia della matematica
Kategorija:Mudelli tal-klabbs tal-futbol Ingliżi	Categoria:Rose delle squadre di calcio - Inghilterra
Mudell:Żoni tal-ħin	Template:Fusi orari
Kategorija:Plejers ta' Lille OSC	Categoria:Calciatori del LOSC Lille
Kategorija:Abbozzi tal-lingwistika	Categoria:Stub - linguistica
Kategorija:Abbozzi tal-elettronika	Categoria:Stub - elettronica
Kategorija:Plejers ta' Millwall FC	Categoria:Calciatori del Millwall F.C.
Kategorija:Etoloġi	Categoria:Etologi
Kategorija:Kowċis ta' Juventus FC	Categoria:Allenatori della Juventus F.C.
Kategorija:Kowċis ta' FC Barcelona	Categoria:Allenatori del F.C. Barcelona
Kategorija:Kowċis ta' Real Madrid CF	Categoria:Allenatori del Real Madrid C.F.
Kategorija:Kowċis ta' Borussia Mönchengladbach	Categoria:Allenatori del Borussia V.f.L. 1900 Mönchengladbach
Kategorija:Kowċis ta' Borussia Dortmund	Categoria:Allenatori del B.V. Borussia 09 Dortmund
Kategorija:Kowċis ta' FC Bayern Munich	Categoria:Allenatori del F.C. Bayern München
Kategorija:Klabbs tal-futbol Belġjani	Categoria:Società calcistiche belghe
Kategorija:L-Ewwel Diviżjoni Belġjana	Categoria:Campionato belga di calcio
Kategorija:Saħħa	Categoria:Salute
Kategorija:Futbolers fil-Ġermanja skont il-klabb	Categoria:Calciatori per club in Germania
Mudell:Fussballdaten	Template:Fussballdaten
Mudell:PD-qadim	Template:PD-Old-100
Kategorija:Grawnds tal-futbol skont il-pajjiż	Categoria:Stadi di calcio per nazione
Mudell:Staġuni tal-Premier League Malti	Template:Premier League maltese storico
Mudell:Tim ta' Club Brugge KV	Template:Calcio Club Bruges rosa
Kategorija:Klabbs tal-futbol Russi	Categoria:Società calcistiche russe
Mudell:Bandiera	Template:Bandiera
Kategorija:Mudelli tat-timijiet tat-Tazza tal-Konfederazzjonijiet 2009	Categoria:Template di navigazione - Convocati alla Confederations Cup 2009
Kategorija:Mudelli tal-klabbs tal-futbol Belġjani	Categoria:Rose delle squadre di calcio - Belgio
Kategorija:Mudelli tal-klabbs tal-futbol Ġermaniżi	Categoria:Rose delle squadre di calcio - Germania
Kategorija:Mudelli tal-klabbs tal-futbol Spanjoli	Categoria:Rose delle squadre di calcio - Spagna
Kategorija:Abbozzi tax-xjenza	Categoria:Stub - scienza
Kategorija:Plejers ta' US Avellino	Categoria:Calciatori dell'A.S. Avellino 1912
Kategorija:Plejers ta' Albacete Balompié	Categoria:Calciatori dell'Albacete Balompié
Kategorija:Plejers ta' Royal Antwerp FC	Categoria:Calciatori del Royal Antwerp F.C.
Kategorija:Plejers ta' FC Aarau	Categoria:Calciatori del F.C. Aarau 1902
Kategorija:Plejers ta' Besa Kavajë	Categoria:Calciatori del K.S. Besa Kavajë
Kategorija:Plejers ta' Birkirkara FC	Categoria:Calciatori del Birkirkara F.C.
Kategorija:Plejers ta' Bnei Sakhnin FC	Categoria:Calciatori dell'Ihud Bnei Sakhnin
Kategorija:Plejers ta' Brighton & Hove Albion FC	Categoria:Calciatori del Brighton & Hove Albion F.C.
Kategorija:Plejers ta' Bristol City FC	Categoria:Calciatori del Bristol City F.C.
Kategorija:Plejers ta' KS Bylis Ballsh	Categoria:Calciatori del K.S. Bylis Ballsh
Kategorija:Plejers ta' RKC Waalwijk	Categoria:Calciatori del R.K.C. Waalwijk
Kategorija:Isqfijiet Taljani	Categoria:Vescovi italiani
Kategorija:Plejers ta' Wellington Phoenix FC	Categoria:Calciatori del Wellington Phoenix F.C.
Kategorija:Plejers ta' KS Vllaznia Shkodër	Categoria:Calciatori del K.S. Vllaznia
Kategorija:Plejers ta' Chivas de Guadalajara	Categoria:Calciatori del C.D. Guadalajara
Kategorija:Plejers ta' KRC Genk	Categoria:Calciatori del K.R.C. Genk
Kategorija:Plejers ta' Defensor Sporting Club	Categoria:Calciatori del Defensor Sporting Club
Kategorija:Plejers ta' Beerschot AC	Categoria:Calciatori del K. Beerschot A.C.
Kategorija:Plejers ta' SV Zulte Waregem	Categoria:Calciatori dello S.V. Zulte Waregem
Kategorija:Plejers ta' KS Kastrioti	Categoria:Calciatori del K.S. Kastrioti
Kategorija:Plejers ta' SC Kriens	Categoria:Calciatori dello S.C. Kriens
Kategorija:Plejers ta' FC Crotone	Categoria:Calciatori del F.C. Crotone
Kategorija:Plejers ta' Lillestrøm SK	Categoria:Calciatori del Lillestrøm S.K.
Kategorija:Plejers ta' KSC Lokeren Oost-Vlaanderen	Categoria:Calciatori del K.S.C. Lokeren Oost-Vlaanderen
Kategorija:Plejers ta' PFC Lokomotiv Sofia	Categoria:Calciatori del P.F.K. Lokomotiv Sofija
Kategorija:Plejers ta' AC Lugano	Categoria:Calciatori del F.C. Lugano
Kategorija:Plejers ta' AC Lumezzane	Categoria:Calciatori dell'A.C. Lumezzane
Kategorija:Plejers ta' Luton Town FC	Categoria:Calciatori del Luton Town F.C.
Kategorija:Plejers ta' Lierse SK	Categoria:Calciatori del K. Lierse S.K.
Kategorija:Plejers ta' FC Lucerne	Categoria:Calciatori del F.C. Luzern
Kategorija:Plejers ta' Manisaspor	Categoria:Calciatori del Manisaspor Kulübü
Kategorija:Plejers ta' Marsaxlokk FC	Categoria:Calciatori del Marsaxlokk F.C.
Kategorija:Plejers ta' KV Mechelen	Categoria:Calciatori del K.V. Mechelen
Kategorija:Plejers ta' RAEC Mons	Categoria:Calciatori del R.A.E.C. Mons
Kategorija:Plejers ta' CD Nacional	Categoria:Calciatori del C.D. Nacional
Kategorija:Plejers ta' AC Omonia	Categoria:Calciatori dell'A.S. Omonoia Leukōsias
Kategorija:Plejers ta' SK Rapid Wien	Categoria:Calciatori dello S.K. Rapid Wien
Kategorija:Plejers ta' Rimini Calcio FC	Categoria:Calciatori dell'A.C. Rimini 1912
Kategorija:Plejers ta' FC St. Gallen	Categoria:Calciatori del F.C. Sankt Gallen 1879
Kategorija:Plejers ta' FK Sarajevo	Categoria:Calciatori del F.K. Sarajevo
Kategorija:Plejers ta' Servette FC	Categoria:Calciatori del Servette F.C. Genève 1890
Kategorija:Plejers ta' Cercle Brugge KSV	Categoria:Calciatori del Cercle Brugge K.S.V.
Kategorija:Plejers ta' KF Skënderbeu Korçë	Categoria:Calciatori del K.S. Skënderbeu
Kategorija:Plejers ta' Sliema Wanderers FC	Categoria:Calciatori dello Sliema Wanderers F.C.
Kategorija:Plejers ta' Standard Liège	Categoria:Calciatori del Royal Standard de Liège
Kategorija:Plejers ta' FC Sion	Categoria:Calciatori del F.C. Sion
Kategorija:Plejers ta' KS Teuta Durrës	Categoria:Calciatori del K.S. Teuta
Kategorija:Plejers ta' KF Tirana	Categoria:Calciatori del K.F. Tirana
Kategorija:Plejers ta' Ferencváros TC	Categoria:Calciatori del Ferencvárosi T.C.
Kategorija:Plejers ta' KS Flamurtari Vlorë	Categoria:Calciatori del K.S. Flamurtari Vlorë
Kategorija:Plejers ta' Floriana FC	Categoria:Calciatori del Floriana F.C.
Kategorija:Plejers ta' Hibernian FC	Categoria:Calciatori dello Hibernian F.C.
Kategorija:Plejers ta' Hull City AFC	Categoria:Calciatori dello Hull City A.F.C.
Kategorija:Plejers ta' FC Schaffhausen	Categoria:Calciatori del F.C. Schaffhausen
Kategorija:Plejers ta' Shamrock Rovers FC	Categoria:Calciatori dello Shamrock Rovers F.C.
Kategorija:Plejers ta' SD Eibar	Categoria:Calciatori della S.D. Eibar
Kategorija:Plejers ta' El Nacional	Categoria:Calciatori del C.D. El Nacional
Kategorija:Plejers ta' Yverdon-Sport FC	Categoria:Calciatori dell'Yverdon-Sport F.C.
Kategorija:Plejers ta' BSC Young Boys	Categoria:Calciatori del B.S.C. Young Boys
Kategorija:Plejers ta' Sociedade Esportiva e Recreativa Caxias do Sul	Categoria:Calciatori della S.E.R. Caxias do Sul
Kategorija:Plejers ta' PFC CSKA Sofia	Categoria:Calciatori del P.F.K. CSKA Sofija
Portal:Matematika	Portale:Matematica
Kategorija:Mużiċisti Litwani	Categoria:Musicisti lituani
Kategorija:Kompożituri Iżlandiżi	Categoria:Compositori islandesi
Timijiet parteċipanti fit-Tazza tad-Dinja tal-Futbol 2006	Convocazioni per il campionato mondiale di calcio 2006
Kategorija:Lingwi Internazzjonali Awżiljari	Categoria:Lingue ausiliarie
Kategorija:Template PD	Categoria:Template PD
Mudell:Tim ta' RSC Anderlecht	Template:Calcio Anderlecht rosa
Kategorija:William Shakespeare	Categoria:William Shakespeare
Kategorija:Wolverhampton Wanderers FC	Categoria:Wolverhampton Wanderers F.C.
Kategorija:Galatasaray SK	Categoria:Galatasaray S.K.
Kategorija:Plejers ta' Galatasaray SK	Categoria:Calciatori del Galatasaray S.K.
Kategorija:Mudelli tal-mużika	Categoria:Template musica
Kategorija:Mudelli ta' protezzjoni	Categoria:Template di blocco pagine
Kategorija:Kantanti Montenegrini	Categoria:Cantanti montenegrini
Kategorija:Kantanti Armeni	Categoria:Cantanti armeni
